TimeStamp,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
26:26.8,845.7509158,848.974359,853.8095238,853.003663,877.985348,-0.02179,0.194641,0.98999,-1.226196,3.551483,3.648682,1,1,1,1,1,58.046875,
26:26.8,845.7509158,828.8278388,889.2673993,856.2271062,877.1794872,-0.026367,0.190674,0.989929,-0.91217,3.461761,4.276733,1,1,1,1,1,58.046875,
26:27.0,845.7509158,843.3333333,854.6153846,851.7948718,859.4505495,-0.022217,0.19574,0.990906,-0.859833,3.431854,3.701019,1,1,1,1,1,58.046875,
26:29.2,845.7509158,830.03663,810.6959707,841.7216117,784.1025641,-0.023865,0.193054,0.988708,-0.927124,3.701019,3.902893,1,1,1,1,1,58.046875,
26:29.8,845.7509158,846.1538462,846.5567766,848.5714286,800.6227106,-0.01825,0.196716,0.979187,-1.540222,3.297272,3.805695,1,1,1,1,1,58.046875,
26:29.8,845.7509158,846.1538462,846.5567766,848.5714286,800.6227106,-0.01825,0.196716,0.979187,-1.540222,3.297272,3.805695,1,1,1,1,1,58.046875,
26:29.8,845.7509158,846.1538462,846.5567766,848.5714286,800.6227106,-0.01825,0.196716,0.979187,-1.540222,3.297272,3.805695,1,1,1,1,1,58.046875,
26:29.8,845.7509158,846.1538462,846.5567766,848.5714286,800.6227106,-0.01825,0.196716,0.979187,-1.540222,3.297272,3.805695,1,1,1,1,1,58.046875,
26:29.8,845.7509158,846.1538462,846.5567766,848.5714286,800.6227106,-0.01825,0.196716,0.979187,-1.540222,3.297272,3.805695,1,1,1,1,1,58.046875,
26:29.8,845.7509158,846.1538462,846.5567766,848.5714286,800.6227106,-0.01825,0.196716,0.979187,-1.540222,3.297272,3.805695,1,1,1,1,1,58.046875,
26:30.0,845.7509158,854.2124542,843.3333333,844.5421245,793.3699634,-0.016846,0.197021,0.990417,-0.88974,3.678589,3.386993,1,2,1,1,2,58.046875,
26:30.0,845.7509158,831.6483516,861.8681319,853.003663,803.4432234,-0.026184,0.192383,0.988831,-1.809387,3.641205,3.843079,1,2,1,1,2,58.046875,
26:30.1,845.7509158,854.2124542,838.9010989,845.3479853,862.2710623,-0.017761,0.193848,0.988159,-1.278534,3.349609,2.781372,1,2,1,1,2,58.046875,
26:30.3,845.7509158,848.5714286,864.6886447,842.1245421,828.021978,-0.019958,0.194397,0.991699,-0.919647,3.626251,3.544006,1,2,1,1,2,58.046875,
26:30.5,845.7509158,836.0805861,828.8278388,848.5714286,853.8095238,-0.016479,0.196411,0.99469,-0.650482,3.551483,3.708496,1,2,1,1,2,58.03125,
26:30.6,845.7509158,838.0952381,844.1391941,852.1978022,896.1172161,-0.018372,0.192932,0.986328,-1.233673,3.110352,3.364563,1,2,1,1,2,58.03125,
26:31.4,845.7509158,851.3919414,823.1868132,841.7216117,795.3846154,-0.023254,0.193665,0.990417,-1.121521,3.596344,3.887939,1,1,1,1,1,58.03125,
26:23.2,846.1538462,856.6300366,830.03663,851.7948718,799.8168498,-0.027832,0.193054,0.988281,-2.026215,4.605713,3.693542,1,1,1,1,1,58.046875,
26:23.3,846.1538462,850.1831502,888.8644689,854.6153846,904.1758242,-0.023865,0.192444,0.990112,-1.495361,3.58139,3.297272,1,1,1,1,1,58.046875,
26:23.3,846.1538462,848.974359,873.956044,856.2271062,898.1318681,-0.023865,0.192444,0.990112,-1.495361,3.58139,3.297272,1,1,1,1,1,58.046875,
26:23.5,846.1538462,857.032967,873.1501832,848.5714286,884.4322344,-0.02655,0.193665,0.98645,-1.031799,3.843079,3.850555,1,2,1,1,2,58.046875,
26:23.5,846.1538462,845.7509158,866.7032967,849.3772894,857.4358974,-0.029053,0.193604,0.991638,-1.256104,3.424377,3.671112,1,2,1,1,2,58.046875,
26:23.8,846.1538462,847.3626374,869.1208791,840.1098901,824.3956044,-0.023621,0.194641,0.992188,-1.009369,2.968292,3.641205,1,1,1,1,1,58.046875,
26:24.8,846.1538462,857.8388278,821.978022,833.6630037,773.2234432,-0.022705,0.191589,0.986572,-1.555176,3.095398,3.835602,1,1,1,1,1,58.046875,
26:24.8,846.1538462,853.003663,821.978022,822.7838828,779.6703297,-0.022705,0.191589,0.986572,-1.555176,3.095398,3.835602,1,1,1,1,1,58.046875,
26:25.0,846.1538462,844.1391941,845.7509158,851.7948718,867.5091575,-0.021729,0.194214,0.990967,-1.114044,3.887939,4.022522,1,1,1,1,1,58.046875,
26:25.1,846.1538462,843.7362637,838.0952381,847.3626374,907.3992674,-0.021912,0.193848,0.994263,-0.672913,3.424377,3.476715,1,1,1,1,1,58.046875,
26:25.2,846.1538462,849.7802198,827.2161172,850.989011,831.2454212,-0.02063,0.193054,0.988281,-0.904694,3.573914,3.693542,1,1,1,1,1,58.046875,
26:25.2,846.1538462,859.4505495,809.4871795,836.8864469,797.3992674,-0.019531,0.196289,0.993469,-0.852356,3.880463,3.798218,1,1,1,1,1,58.046875,
26:25.3,846.1538462,851.7948718,809.4871795,830.8424908,776.8498168,-0.024902,0.192505,0.990662,-1.443024,3.940277,4.052429,1,1,1,1,1,58.046875,
26:25.5,846.1538462,848.1684982,843.7362637,839.7069597,821.1721612,-0.024414,0.192383,0.989197,-1.218719,3.648682,4.09729,1,1,1,1,1,58.046875,
26:25.6,846.1538462,846.959707,830.8424908,839.7069597,778.4615385,-0.023071,0.193604,0.989563,-1.173859,3.820648,3.805695,1,1,1,1,1,58.046875,
26:25.6,846.1538462,848.5714286,857.032967,846.1538462,823.5897436,-0.023071,0.193604,0.989563,-1.173859,3.820648,3.805695,1,1,1,1,1,58.046875,
26:25.9,846.1538462,857.032967,822.7838828,830.4395604,760.7326007,-0.02063,0.193176,0.990723,-1.136475,3.566437,3.790741,1,1,1,1,1,58.046875,
26:26.1,846.1538462,846.1538462,823.992674,840.1098901,785.3113553,-0.025818,0.194885,0.98999,-1.26358,3.424377,4.224396,1,1,1,1,1,58.046875,
26:26.5,846.1538462,848.1684982,877.5824176,845.7509158,904.981685,-0.020325,0.194397,0.988464,-0.777588,3.633728,3.476715,1,1,1,1,1,58.046875,
26:26.9,846.1538462,842.1245421,884.4322344,856.2271062,869.1208791,-0.023438,0.192993,0.989624,-0.897217,3.342133,3.977661,1,1,1,1,1,58.046875,
26:27.0,846.1538462,840.9157509,858.2417582,846.959707,912.6373626,-0.022644,0.19458,0.990723,-1.114044,3.424377,3.9328,1,1,1,1,1,58.046875,
26:28.3,846.1538462,844.1391941,836.4835165,845.7509158,802.6373626,-0.023865,0.192505,0.987427,-1.278534,3.753357,3.74588,1,1,1,1,1,58.046875,
26:28.7,846.1538462,849.3772894,827.2161172,847.3626374,817.9487179,-0.021851,0.194092,0.993225,-0.91217,3.140259,3.708496,1,1,1,1,1,58.046875,
26:28.7,846.1538462,843.3333333,831.2454212,838.9010989,802.6373626,-0.021851,0.194092,0.993225,-0.91217,3.140259,3.708496,1,1,1,1,1,58.046875,
26:29.0,846.1538462,832.8571429,843.7362637,853.003663,869.1208791,-0.026978,0.191711,0.988586,-1.435547,4.09729,3.588867,1,1,1,1,1,58.046875,
26:29.2,846.1538462,834.4688645,830.4395604,853.8095238,847.3626374,-0.022583,0.193604,0.989563,-0.897217,3.573914,3.701019,1,1,1,1,1,58.046875,
26:29.8,846.1538462,851.3919414,849.3772894,848.5714286,826.007326,-0.01825,0.196716,0.979187,-1.540222,3.297272,3.805695,1,1,1,1,1,58.046875,
26:30.0,846.1538462,846.959707,856.2271062,851.7948718,860.2564103,-0.026184,0.192383,0.988831,-1.809387,3.641205,3.843079,1,2,1,1,2,58.046875,
26:30.1,846.1538462,851.7948718,842.1245421,836.4835165,769.5970696,-0.017761,0.193848,0.988159,-1.278534,3.349609,2.781372,1,2,1,1,2,58.046875,
26:30.8,846.1538462,857.4358974,827.6190476,839.7069597,844.5421245,-0.019165,0.194275,0.995483,-0.934601,3.476715,3.611298,1,2,1,1,2,58.03125,
26:30.9,846.1538462,840.5128205,817.1428571,844.5421245,742.6007326,-0.020264,0.192261,0.985229,-1.525269,3.544006,3.940277,1,2,1,1,2,58.03125,
26:31.9,846.1538462,844.1391941,818.7545788,843.7362637,776.4468864,-0.020081,0.192932,0.990234,-1.158905,3.708496,3.446808,1,1,1,1,1,58.03125,
26:23.4,846.5567766,851.7948718,865.4945055,845.3479853,834.8717949,-0.027222,0.192993,0.992432,-0.934601,3.865509,3.760834,1,2,1,1,2,58.046875,
26:23.6,846.5567766,842.9304029,847.7655678,836.8864469,778.8644689,-0.030029,0.191833,0.991821,-1.188812,3.813171,3.656158,1,2,1,1,2,58.046875,
26:23.7,846.5567766,841.3186813,846.959707,855.8241758,914.6520147,-0.028198,0.193542,0.994812,-0.485992,3.028107,4.015045,1,2,1,1,2,58.046875,
26:24.0,846.5567766,836.0805861,845.7509158,847.7655678,899.7435897,-0.024231,0.193176,0.99292,-0.837402,3.035583,3.566437,1,1,1,1,1,58.046875,
26:24.2,846.5567766,832.0512821,869.5238095,843.7362637,859.4505495,-0.020447,0.195435,0.992859,-0.777588,3.820648,3.768311,1,1,1,1,1,58.046875,
26:24.9,846.5567766,836.4835165,869.9267399,856.2271062,920.2930403,-0.018677,0.194092,0.990112,-1.136475,3.170166,3.282318,1,1,1,1,1,58.046875,
26:24.9,846.5567766,846.959707,856.6300366,846.5567766,850.1831502,-0.018677,0.194092,0.990112,-1.136475,3.170166,3.282318,1,1,1,1,1,58.046875,
26:25.0,846.5567766,845.7509158,846.1538462,846.5567766,813.9194139,-0.021729,0.194214,0.990967,-1.114044,3.887939,4.022522,1,1,1,1,1,58.046875,
26:25.1,846.5567766,845.3479853,857.8388278,848.1684982,898.1318681,-0.019043,0.193054,0.98999,-1.398163,3.446808,3.91037,1,1,1,1,1,58.046875,
26:25.4,846.5567766,846.5567766,845.7509158,845.7509158,819.96337,-0.023682,0.1922,0.98877,-1.24115,3.588867,3.222504,1,1,1,1,1,58.046875,
26:25.4,846.5567766,848.974359,833.6630037,857.8388278,844.1391941,-0.019104,0.195801,0.990662,-1.106567,3.491669,3.618774,1,1,1,1,1,58.046875,
26:25.5,846.5567766,844.1391941,838.4981685,848.1684982,886.043956,-0.021912,0.194214,0.991211,-1.061707,3.55896,3.760834,1,1,1,1,1,58.046875,
26:26.2,846.5567766,851.3919414,799.4139194,840.5128205,844.9450549,-0.023438,0.19342,0.984802,-1.398163,3.641205,3.58139,1,1,1,1,1,58.046875,
26:26.2,846.5567766,847.3626374,803.040293,836.8864469,787.3260073,-0.023438,0.19342,0.984802,-1.398163,3.641205,3.58139,1,1,1,1,1,58.046875,
26:26.8,846.5567766,829.2307692,865.0915751,863.0769231,873.956044,-0.026367,0.190674,0.989929,-0.91217,3.461761,4.276733,1,1,1,1,1,58.046875,
26:27.1,846.5567766,845.7509158,858.6446886,854.2124542,890.8791209,-0.022705,0.194702,0.988586,-1.166382,3.289795,3.887939,1,1,1,1,1,58.046875,
26:27.6,846.5567766,853.8095238,846.959707,846.1538462,886.4468864,-0.020996,0.190979,0.982239,-1.659851,2.863617,3.775787,1,1,1,1,1,58.046875,
26:28.1,846.5567766,849.3772894,868.3150183,853.003663,938.4249084,-0.021057,0.192627,0.98999,-1.151428,3.521576,3.91037,1,1,1,1,1,58.046875,
26:29.2,846.5567766,846.1538462,847.3626374,853.4065934,884.4322344,-0.02124,0.193481,0.990906,-1.024323,3.386993,3.850555,1,1,1,1,1,58.046875,
26:29.5,846.5567766,851.3919414,901.7582418,848.974359,908.2051282,-0.020996,0.197937,0.988586,-1.59256,2.841187,3.783264,1,1,1,1,1,58.046875,
26:29.8,846.5567766,850.5860806,883.2234432,844.5421245,856.2271062,-0.01825,0.196716,0.979187,-1.540222,3.297272,3.805695,1,1,1,1,1,58.046875,
26:29.9,846.5567766,842.9304029,853.8095238,849.7802198,873.956044,-0.017883,0.194519,0.984924,-1.42807,3.37204,3.641205,1,1,1,1,1,58.046875,
26:30.1,846.5567766,853.8095238,825.6043956,837.6923077,793.7728938,-0.0177,0.19519,0.990051,-1.256104,3.491669,3.820648,1,2,1,1,2,58.046875,
26:30.2,846.5567766,854.2124542,852.6007326,853.003663,854.2124542,-0.021667,0.193054,0.98938,-1.353302,3.858032,4.104767,1,2,1,1,2,58.046875,
26:30.2,846.5567766,848.1684982,848.974359,843.7362637,829.6336996,-0.021667,0.193054,0.98938,-1.353302,3.858032,4.104767,1,2,1,1,2,58.046875,
26:30.3,846.5567766,840.5128205,860.6593407,849.7802198,887.6556777,-0.021667,0.193054,0.98938,-1.353302,3.858032,4.104767,1,2,1,1,2,58.046875,
26:30.9,846.5567766,848.5714286,810.2930403,842.9304029,786.9230769,-0.015381,0.196411,0.98999,-0.523376,3.506622,3.611298,1,2,1,1,2,58.03125,
26:31.7,846.5567766,850.989011,874.3589744,844.5421245,897.3260073,-0.021118,0.193542,0.988953,-1.457977,3.005676,4.067383,1,1,1,1,1,58.03125,
26:23.0,846.959707,843.3333333,855.8241758,854.6153846,886.043956,-0.026611,0.195679,0.993652,-0.710297,3.783264,2.69165,1,1,1,1,1,58.046875,
26:23.1,846.959707,858.6446886,869.1208791,852.1978022,840.1098901,-0.022766,0.19928,0.997864,-0.426178,3.424377,3.603821,1,1,1,1,1,58.046875,
26:23.2,846.959707,843.3333333,838.9010989,850.5860806,844.5421245,-0.027832,0.193054,0.988281,-2.026215,4.605713,3.693542,1,1,1,1,1,58.046875,
26:23.2,846.959707,843.3333333,838.9010989,850.5860806,844.5421245,-0.027832,0.193054,0.988281,-2.026215,4.605713,3.693542,1,1,1,1,1,58.046875,
26:23.2,846.959707,843.3333333,838.9010989,850.5860806,844.5421245,-0.027832,0.193054,0.988281,-2.026215,4.605713,3.693542,1,1,1,1,1,58.046875,
26:23.2,846.959707,843.3333333,838.9010989,850.5860806,844.5421245,-0.027832,0.193054,0.988281,-2.026215,4.605713,3.693542,1,1,1,1,1,58.046875,
26:23.2,846.959707,843.3333333,838.9010989,850.5860806,844.5421245,-0.027832,0.193054,0.988281,-2.026215,4.605713,3.693542,1,1,1,1,1,58.046875,
26:23.2,846.959707,843.3333333,838.9010989,850.5860806,844.5421245,-0.027832,0.193054,0.988281,-2.026215,4.605713,3.693542,1,1,1,1,1,58.046875,
26:23.4,846.959707,851.3919414,838.9010989,848.5714286,828.021978,-0.027222,0.192993,0.992432,-0.934601,3.865509,3.760834,1,2,1,1,2,58.046875,
26:23.6,846.959707,844.1391941,865.4945055,853.8095238,886.8498168,-0.030029,0.191833,0.991821,-1.188812,3.813171,3.656158,1,2,1,1,2,58.046875,
26:24.3,846.959707,844.9450549,859.8534799,844.1391941,815.5311355,-0.025574,0.192322,0.989746,-1.443024,3.252411,3.499146,1,1,1,1,1,58.046875,
26:24.7,846.959707,839.7069597,877.1794872,844.1391941,902.5641026,-0.019592,0.195007,0.983826,-1.300964,3.783264,3.476715,1,1,1,1,1,58.046875,
26:24.9,846.959707,834.8717949,865.0915751,852.1978022,853.4065934,-0.018677,0.194092,0.990112,-1.136475,3.170166,3.282318,1,1,1,1,1,58.046875,
26:25.1,846.959707,841.7216117,838.0952381,837.2893773,792.967033,-0.019043,0.193054,0.98999,-1.398163,3.446808,3.91037,1,1,1,1,1,58.046875,
26:25.3,846.959707,853.8095238,821.978022,839.7069597,792.1611722,-0.024902,0.192505,0.990662,-1.443024,3.940277,4.052429,1,1,1,1,1,58.046875,
26:25.6,846.959707,845.3479853,840.9157509,849.3772894,826.4102564,-0.023071,0.193604,0.989563,-1.173859,3.820648,3.805695,1,1,1,1,1,58.046875,
26:25.9,846.959707,841.3186813,837.6923077,846.959707,806.6666667,-0.02063,0.193176,0.990723,-1.136475,3.566437,3.790741,1,1,1,1,1,58.046875,
26:25.9,846.959707,853.003663,808.2783883,828.021978,783.6996337,-0.02063,0.193176,0.990723,-1.136475,3.566437,3.790741,1,1,1,1,1,58.046875,
26:26.0,846.959707,844.9450549,823.992674,844.1391941,833.2600733,-0.024841,0.191711,0.990417,-1.121521,4.037476,3.454285,1,1,1,1,1,58.046875,
26:26.1,846.959707,844.1391941,854.6153846,859.8534799,896.1172161,-0.025818,0.194885,0.98999,-1.26358,3.424377,4.224396,1,1,1,1,1,58.046875,
26:26.3,846.959707,839.3040293,863.0769231,849.7802198,893.2967033,-0.021973,0.197388,0.991211,-1.211243,4.134674,4.022522,1,1,1,1,1,58.046875,
26:27.0,846.959707,850.989011,851.7948718,844.1391941,808.2783883,-0.022217,0.19574,0.990906,-0.859833,3.431854,3.701019,1,1,1,1,1,58.046875,
26:27.0,846.959707,841.3186813,880.8058608,850.989011,876.3736264,-0.022644,0.19458,0.990723,-1.114044,3.424377,3.9328,1,1,1,1,1,58.046875,
26:27.0,846.959707,841.3186813,880.8058608,850.989011,876.3736264,-0.022644,0.19458,0.990723,-1.114044,3.424377,3.9328,1,1,1,1,1,58.046875,
26:27.0,846.959707,841.3186813,880.8058608,850.989011,876.3736264,-0.022644,0.19458,0.990723,-1.114044,3.424377,3.9328,1,1,1,1,1,58.046875,
26:27.0,846.959707,841.3186813,880.8058608,850.989011,876.3736264,-0.022644,0.19458,0.990723,-1.114044,3.424377,3.9328,1,1,1,1,1,58.046875,
26:27.0,846.959707,841.3186813,880.8058608,850.989011,876.3736264,-0.022644,0.19458,0.990723,-1.114044,3.424377,3.9328,1,1,1,1,1,58.046875,
26:27.0,846.959707,841.3186813,880.8058608,850.989011,876.3736264,-0.022644,0.19458,0.990723,-1.114044,3.424377,3.9328,1,1,1,1,1,58.046875,
26:29.8,846.959707,841.3186813,856.6300366,846.959707,783.6996337,-0.01825,0.196716,0.979187,-1.540222,3.297272,3.805695,1,1,1,1,1,58.046875,
26:30.6,846.959707,835.2747253,826.007326,840.9157509,795.7875458,-0.022156,0.194946,0.991943,-1.480408,3.514099,4.164581,1,2,1,1,2,58.03125,
26:31.0,846.959707,857.032967,853.8095238,851.3919414,887.6556777,-0.020935,0.195923,0.992493,-1.233673,3.790741,4.358978,1,2,1,1,2,58.03125,
26:31.6,846.959707,852.1978022,823.5897436,844.9450549,784.9084249,-0.01886,0.195557,0.997375,-0.5159,3.461761,4.007568,1,1,1,1,1,58.03125,
26:31.8,846.959707,854.2124542,802.6373626,845.7509158,767.1794872,-0.025696,0.189697,0.995117,-1.158905,4.172058,4.418793,1,1,1,1,1,58.03125,
26:23.5,847.3626374,844.9450549,880.4029304,857.4358974,885.2380952,-0.029053,0.193604,0.991638,-1.256104,3.424377,3.671112,1,2,1,1,2,58.046875,
26:23.6,847.3626374,848.5714286,875.1648352,850.989011,871.9413919,-0.030029,0.191833,0.991821,-1.188812,3.813171,3.656158,1,2,1,1,2,58.046875,
26:23.9,847.3626374,833.2600733,822.3809524,855.4212454,804.2490842,-0.022949,0.194763,0.990479,-1.383209,3.319702,3.671112,1,1,1,1,1,58.046875,
26:24.1,847.3626374,853.4065934,840.9157509,839.3040293,842.5274725,-0.023865,0.192627,0.986084,-1.046753,3.588867,3.738403,1,1,1,1,1,58.046875,
26:24.3,847.3626374,840.9157509,868.7179487,859.047619,862.6739927,-0.025574,0.192322,0.989746,-1.443024,3.252411,3.499146,1,1,1,1,1,58.046875,
26:24.5,847.3626374,845.7509158,897.3260073,846.5567766,888.8644689,-0.023315,0.191406,0.990112,-1.188812,3.469238,3.850555,1,1,1,1,1,58.046875,
26:24.6,847.3626374,847.3626374,863.0769231,853.4065934,868.7179487,-0.02301,0.193726,0.99292,-1.05423,3.760834,3.835602,1,1,1,1,1,58.046875,
26:25.0,847.3626374,840.5128205,857.4358974,846.5567766,845.7509158,-0.021729,0.194214,0.990967,-1.114044,3.887939,4.022522,1,1,1,1,1,58.046875,
26:25.0,847.3626374,851.7948718,867.9120879,853.8095238,927.9487179,-0.02417,0.190796,0.986023,-1.480408,3.813171,3.820648,1,1,1,1,1,58.046875,
26:25.7,847.3626374,852.6007326,852.1978022,840.9157509,894.9084249,-0.022888,0.193359,0.990906,-1.039276,3.39447,3.648682,1,1,1,1,1,58.046875,
26:25.8,847.3626374,841.3186813,859.047619,844.1391941,866.3003663,-0.023438,0.19519,0.991028,-1.106567,3.686066,3.902893,1,1,1,1,1,58.046875,
26:25.8,847.3626374,848.5714286,865.4945055,856.6300366,900.5494505,-0.022034,0.19342,0.989807,-1.158905,3.58139,3.686066,1,1,1,1,1,58.046875,
26:26.3,847.3626374,842.5274725,857.032967,840.5128205,904.5787546,-0.021973,0.197388,0.991211,-1.211243,4.134674,4.022522,1,1,1,1,1,58.046875,
26:29.6,847.3626374,853.4065934,820.7692308,859.4505495,848.974359,-0.019409,0.194031,0.991028,-1.345825,3.529053,3.289795,1,1,1,1,1,58.046875,
26:30.3,847.3626374,852.6007326,861.0622711,847.7655678,834.0659341,-0.021667,0.193054,0.98938,-1.353302,3.858032,4.104767,1,2,1,1,2,58.046875,
26:30.5,847.3626374,847.7655678,819.1575092,838.9010989,770.8058608,-0.016479,0.196411,0.99469,-0.650482,3.551483,3.708496,1,2,1,1,2,58.03125,
26:31.1,847.3626374,866.3003663,844.1391941,840.5128205,880,-0.015564,0.195435,0.98999,-1.271057,3.506622,2.953339,1,1,1,1,1,58.03125,
26:31.3,847.3626374,853.4065934,859.8534799,848.974359,865.8974359,-0.020325,0.19458,0.99115,-1.151428,3.686066,3.880463,1,1,1,1,1,58.03125,
26:23.0,847.7655678,854.6153846,841.3186813,843.7362637,814.7252747,-0.026611,0.195679,0.993652,-0.710297,3.783264,2.69165,1,1,1,1,1,58.046875,
26:23.0,847.7655678,850.1831502,839.3040293,843.7362637,815.1282051,-0.02124,0.195557,0.985229,-1.585083,3.708496,4.037476,1,1,1,1,1,58.046875,
26:23.1,847.7655678,845.3479853,855.4212454,847.7655678,879.5970696,-0.025757,0.192383,0.986267,-1.218719,3.364563,4.09729,1,1,1,1,1,58.046875,
26:23.1,847.7655678,845.3479853,855.4212454,847.7655678,879.5970696,-0.025757,0.192383,0.986267,-1.218719,3.364563,4.09729,1,1,1,1,1,58.046875,
26:23.1,847.7655678,845.3479853,855.4212454,847.7655678,879.5970696,-0.025757,0.192383,0.986267,-1.218719,3.364563,4.09729,1,1,1,1,1,58.046875,
26:23.1,847.7655678,845.3479853,855.4212454,847.7655678,879.5970696,-0.025757,0.192383,0.986267,-1.218719,3.364563,4.09729,1,1,1,1,1,58.046875,
26:23.1,847.7655678,845.3479853,855.4212454,847.7655678,879.5970696,-0.025757,0.192383,0.986267,-1.218719,3.364563,4.09729,1,1,1,1,1,58.046875,
26:23.1,847.7655678,845.3479853,855.4212454,847.7655678,879.5970696,-0.025757,0.192383,0.986267,-1.218719,3.364563,4.09729,1,1,1,1,1,58.046875,
26:23.2,847.7655678,843.7362637,857.032967,844.1391941,851.3919414,-0.028931,0.191345,0.987427,-1.256104,4.254303,2.930908,1,1,1,1,1,58.046875,
26:23.4,847.7655678,847.3626374,864.2857143,839.7069597,881.6117216,-0.027222,0.192993,0.992432,-0.934601,3.865509,3.760834,1,2,1,1,2,58.046875,
26:24.0,847.7655678,840.5128205,834.4688645,847.3626374,875.1648352,-0.026367,0.190552,0.99176,-1.345825,3.312225,3.835602,1,1,1,1,1,58.046875,
26:24.3,847.7655678,840.1098901,858.6446886,852.1978022,835.2747253,-0.025574,0.192322,0.989746,-1.443024,3.252411,3.499146,1,1,1,1,1,58.046875,
26:24.4,847.7655678,839.3040293,907.8021978,862.2710623,906.5934066,-0.023315,0.191406,0.990112,-1.188812,3.469238,3.850555,1,1,1,1,1,58.046875,
26:24.8,847.7655678,850.5860806,827.6190476,838.4981685,862.6739927,-0.022705,0.191589,0.986572,-1.555176,3.095398,3.835602,1,1,1,1,1,58.046875,
26:26.0,847.7655678,840.1098901,849.7802198,850.1831502,871.5384615,-0.024841,0.191711,0.990417,-1.121521,4.037476,3.454285,1,1,1,1,1,58.046875,
26:26.2,847.7655678,846.5567766,845.7509158,852.6007326,857.8388278,-0.023438,0.19342,0.984802,-1.398163,3.641205,3.58139,1,1,1,1,1,58.046875,
26:26.5,847.7655678,846.1538462,859.047619,848.974359,879.1941392,-0.021973,0.193726,0.985962,-1.555176,3.401947,3.775787,1,1,1,1,1,58.046875,
26:26.7,847.7655678,851.7948718,853.4065934,850.5860806,894.1025641,-0.024231,0.19342,0.988037,-1.271057,3.446808,3.04306,1,1,1,1,1,58.046875,
26:26.7,847.7655678,843.3333333,866.7032967,853.4065934,927.5457875,-0.02179,0.194641,0.98999,-1.226196,3.551483,3.648682,1,1,1,1,1,58.046875,
26:28.3,847.7655678,840.1098901,810.2930403,849.7802198,797.8021978,-0.019653,0.194641,0.990784,-1.07666,3.633728,3.72345,1,1,1,1,1,58.046875,
26:29.2,847.7655678,837.6923077,830.8424908,846.5567766,792.5641026,-0.023865,0.193054,0.988708,-0.927124,3.701019,3.902893,1,1,1,1,1,58.046875,
26:29.5,847.7655678,846.959707,841.7216117,846.959707,785.7142857,-0.02002,0.198547,0.988525,-1.136475,3.686066,3.738403,1,1,1,1,1,58.046875,
26:29.7,847.7655678,839.3040293,860.2564103,859.047619,901.7582418,-0.020325,0.195435,0.992432,-0.994415,3.872986,4.022522,1,1,1,1,1,58.046875,
26:30.0,847.7655678,856.6300366,846.959707,852.1978022,821.5750916,-0.018799,0.197571,0.991272,-1.128998,3.940277,4.187012,1,2,1,1,2,58.046875,
26:30.0,847.7655678,849.7802198,856.6300366,855.018315,888.8644689,-0.026184,0.192383,0.988831,-1.809387,3.641205,3.843079,1,2,1,1,2,58.046875,
26:30.0,847.7655678,856.2271062,851.7948718,853.8095238,789.7435897,-0.026184,0.192383,0.988831,-1.809387,3.641205,3.843079,1,2,1,1,2,58.046875,
26:30.0,847.7655678,856.2271062,851.7948718,853.8095238,789.7435897,-0.026184,0.192383,0.988831,-1.809387,3.641205,3.843079,1,2,1,1,2,58.046875,
26:30.0,847.7655678,856.2271062,851.7948718,853.8095238,789.7435897,-0.026184,0.192383,0.988831,-1.809387,3.641205,3.843079,1,2,1,1,2,58.046875,
26:30.0,847.7655678,856.2271062,851.7948718,853.8095238,789.7435897,-0.026184,0.192383,0.988831,-1.809387,3.641205,3.843079,1,2,1,1,2,58.046875,
26:30.0,847.7655678,856.2271062,851.7948718,853.8095238,789.7435897,-0.026184,0.192383,0.988831,-1.809387,3.641205,3.843079,1,2,1,1,2,58.046875,
26:30.1,847.7655678,856.2271062,851.7948718,853.8095238,789.7435897,-0.026184,0.192383,0.988831,-1.809387,3.641205,3.843079,1,2,1,1,2,58.046875,
26:31.1,847.7655678,867.9120879,812.3076923,831.6483516,763.1501832,-0.015564,0.195435,0.98999,-1.271057,3.506622,2.953339,1,1,1,1,1,58.03125,
26:31.7,847.7655678,848.1684982,838.4981685,846.959707,807.0695971,-0.021118,0.193542,0.988953,-1.457977,3.005676,4.067383,1,1,1,1,1,58.03125,
26:23.1,848.1684982,844.5421245,881.6117216,855.018315,903.7728938,-0.025757,0.192383,0.986267,-1.218719,3.364563,4.09729,1,1,1,1,1,58.046875,
26:23.9,848.1684982,849.3772894,838.4981685,857.032967,867.1062271,-0.022949,0.194763,0.990479,-1.383209,3.319702,3.671112,1,1,1,1,1,58.046875,
26:24.2,848.1684982,833.6630037,867.1062271,853.003663,894.9084249,-0.020447,0.195435,0.992859,-0.777588,3.820648,3.768311,1,1,1,1,1,58.046875,
26:24.2,848.1684982,845.3479853,864.6886447,846.1538462,826.4102564,-0.027832,0.194214,0.990723,-1.286011,3.753357,4.314117,1,1,1,1,1,58.046875,
26:24.5,848.1684982,849.7802198,898.5347985,840.9157509,844.9450549,-0.023315,0.191406,0.990112,-1.188812,3.469238,3.850555,1,1,1,1,1,58.046875,
